Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
39241,CA-2015-GA14725140-42364,2015/12/26,2016/1/2,Standard Class,GA-147251402,Guy Armstrong,Consumer,75081,Dallas,Texas,United States,Central US,USCA,OFF-AR-5319,Office Supplies,Art,Newell 34,$31.74,2,0.2,$2.38,2.52,Low
37356,CA-2012-GA14725140-41272,2012/12/29,2013/1/2,Standard Class,GA-147251406,Guy Armstrong,Consumer,19120,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-AC-5185,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$27.97,2,0.2,$6.99,2.51,High
34132,CA-2015-GA14725140-42320,2015/11/12,2015/11/17,Standard Class,GA-147251404,Guy Armstrong,Consumer,90036,Los Angeles,California,United States,Western US,USCA,OFF-AP-3364,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$10.89,1,0,$2.83,1.85,Medium
32145,CA-2015-GA14725140-42006,2015/1/2,2015/1/7,Standard Class,GA-147251406,Guy Armstrong,Consumer,44052,Lorain,Ohio,United States,Eastern US,USCA,FUR-FU-5091,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$48.90,4,0.2,$8.56,1.56,Medium
34133,CA-2015-GA14725140-42320,2015/11/12,2015/11/17,Standard Class,GA-147251404,Guy Armstrong,Consumer,90036,Los Angeles,California,United States,Western US,USCA,OFF-PA-6563,Office Supplies,Paper,Xerox 201,$19.44,3,0,$9.33,1.43,Medium
40553,CA-2012-GA14725140-40951,2012/2/12,2012/2/16,Second Class,GA-147251402,Guy Armstrong,Consumer,65203,Columbia,Missouri,United States,Central US,USCA,OFF-BI-6412,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$9.64,2,0,$4.43,1.33,Medium
39243,CA-2015-GA14725140-42364,2015/12/26,2016/1/2,Standard Class,GA-147251402,Guy Armstrong,Consumer,75081,Dallas,Texas,United States,Central US,USCA,OFF-BI-6367,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$3.17,3,0.8,-$5.07,1.18,Low
40552,CA-2012-GA14725140-40951,2012/2/12,2012/2/16,Second Class,GA-147251402,Guy Armstrong,Consumer,65203,Columbia,Missouri,United States,Central US,USCA,OFF-LA-3202,Office Supplies,Labels,Avery 483,$14.94,3,0,$6.87,1.12,Medium
33326,CA-2013-GP14740140-41604,2013/11/26,2013/11/30,Standard Class,GP-147401406,Guy Phonely,Corporate,01453,Leominster,Massachusetts,United States,Eastern US,USCA,OFF-ST-6292,Office Supplies,Storage,"Tennsco Lockers, Sand",$104.90,5,0,$25.18,8.07,High
32165,CA-2012-GP14740140-41004,2012/4/5,2012/4/9,Standard Class,GP-147401406,Guy Phonely,Corporate,17602,Lancaster,Pennsylvania,United States,Eastern US,USCA,OFF-BI-5046,Office Supplies,Binders,Large Capacity Hanging Post Binders,$44.91,6,0.7,-$35.93,7.38,High
33327,CA-2013-GP14740140-41604,2013/11/26,2013/11/30,Standard Class,GP-147401406,Guy Phonely,Corporate,01453,Leominster,Massachusetts,United States,Eastern US,USCA,OFF-BI-3085,Office Supplies,Binders,Aluminum Screw Posts,$61.04,4,0,$30.52,6.01,High
33325,CA-2013-GP14740140-41604,2013/11/26,2013/11/30,Standard Class,GP-147401406,Guy Phonely,Corporate,01453,Leominster,Massachusetts,United States,Eastern US,USCA,OFF-BI-5640,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$14.73,3,0,$6.92,2.81,High
33328,CA-2013-GP14740140-41604,2013/11/26,2013/11/30,Standard Class,GP-147401406,Guy Phonely,Corporate,01453,Leominster,Massachusetts,United States,Eastern US,USCA,OFF-PA-5155,Office Supplies,Paper,Loose Memo Sheets,$10.95,3,0,$5.15,1.4,High
31668,CA-2015-GT14755140-42154,2015/5/30,2015/6/5,Standard Class,GT-147551402,Guy Thornton,Consumer,78550,Harlingen,Texas,United States,Central US,USCA,OFF-ST-4298,Office Supplies,Storage,File Shuttle I and Handi-File,$53.42,3,0.2,$4.67,7.28,Low
36035,CA-2013-GT14755140-41322,2013/2/17,2013/2/23,Standard Class,GT-147551404,Guy Thornton,Consumer,90805,Long Beach,California,United States,Western US,USCA,OFF-LA-3190,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$61.06,2,0,$28.09,2.64,Medium
36036,CA-2013-GT14755140-41322,2013/2/17,2013/2/23,Standard Class,GT-147551404,Guy Thornton,Consumer,90805,Long Beach,California,United States,Western US,USCA,FUR-TA-4624,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$35.54,1,0.2,-$0.89,2.39,Medium
35149,CA-2015-GT14755140-42335,2015/11/27,2015/11/30,First Class,GT-147551402,Guy Thornton,Consumer,61107,Rockford,Illinois,United States,Central US,USCA,OFF-BI-4355,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$33.57,8,0.8,-$53.71,1.85,Medium
34862,CA-2014-GT14755140-41824,2014/7/4,2014/7/7,First Class,GT-147551404,Guy Thornton,Consumer,90049,Los Angeles,California,United States,Western US,USCA,OFF-FA-3586,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",$3.96,2,0,$0.08,1.66,High
34861,CA-2014-GT14755140-41824,2014/7/4,2014/7/7,First Class,GT-147551404,Guy Thornton,Consumer,90049,Los Angeles,California,United States,Western US,USCA,OFF-PA-6561,Office Supplies,Paper,Xerox 200,$12.96,2,0,$6.22,1.62,High
31667,CA-2015-GT14755140-42154,2015/5/30,2015/6/5,Standard Class,GT-147551402,Guy Thornton,Consumer,78550,Harlingen,Texas,United States,Central US,USCA,OFF-PA-6484,Office Supplies,Paper,Xerox 1930,$25.92,5,0.2,$9.40,1.52,Low
36331,CA-2013-HR14770140-41495,2013/8/9,2013/8/13,Second Class,HR-147701402,Hallie Redmond,Home Office,53209,Milwaukee,Wisconsin,United States,Central US,USCA,FUR-BO-5524,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,$687.40,5,0,$48.12,58.73,Medium
40740,CA-2015-HR14770140-42102,2015/4/8,2015/4/12,Standard Class,HR-147701408,Hallie Redmond,Home Office,32216,Jacksonville,Florida,United States,Southern US,USCA,TEC-PH-3161,Technology,Phones,AT&T 1080 Corded phone,$219.18,2,0.2,$19.18,20.62,High
41161,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,TEC-AC-5237,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$159.80,4,0,$70.31,10.34,Medium
41155,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,OFF-ST-6266,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$67.40,5,0,$17.52,4.87,Medium
41157,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,TEC-PH-3154,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,$67.80,4,0,$1.36,4.8,Medium
41158,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$18.76,2,0,$5.25,2.35,Medium
40739,CA-2015-HR14770140-42102,2015/4/8,2015/4/12,Standard Class,HR-147701408,Hallie Redmond,Home Office,32216,Jacksonville,Florida,United States,Southern US,USCA,OFF-AR-2875,Office Supplies,Art,50 Colored Long Pencils,$16.26,2,0.2,$1.22,1.78,High
41162,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,FUR-FU-3910,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$18.96,2,0,$8.53,1.56,Medium
41160,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,OFF-PA-6428,Office Supplies,Paper,Xerox 188,$11.34,1,0,$5.56,1.45,Medium
37010,US-2012-HR14770140-40968,2012/2/29,2012/3/4,Standard Class,HR-147701406,Hallie Redmond,Home Office,10035,New York City,New York,United States,Eastern US,USCA,TEC-PH-5936,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,$5.94,3,0,$1.60,1.42,Medium
32321,CA-2015-HR14770140-42356,2015/12/18,2015/12/21,First Class,HR-147701404,Hallie Redmond,Home Office,90045,Los Angeles,California,United States,Western US,USCA,OFF-BI-4352,Office Supplies,Binders,GBC Plastic Binding Combs,$11.81,2,0.2,$4.28,1.31,Medium
41156,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,OFF-FA-3330,Office Supplies,Fasteners,Bagged Rubber Bands,$2.52,2,0,$0.10,1.18,Medium
41159,CA-2015-HR14770140-42019,2015/1/15,2015/1/21,Standard Class,HR-147701402,Hallie Redmond,Home Office,47374,Richmond,Indiana,United States,Central US,USCA,TEC-AC-4880,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,$12.12,4,0,$2.55,1.07,Medium
40042,CA-2013-HD14785140-41600,2013/11/22,2013/11/25,Second Class,HD-147851406,Harold Dahlen,Home Office,02138,Cambridge,Massachusetts,United States,Eastern US,USCA,OFF-PA-6490,Office Supplies,Paper,Xerox 1936,$59.94,3,0,$28.17,16.16,Critical
40887,CA-2012-HD14785140-41039,2012/5/10,2012/5/14,Standard Class,HD-147851402,Harold Dahlen,Home Office,60610,Chicago,Illinois,United States,Central US,USCA,OFF-BI-3245,Office Supplies,Binders,Avery Arch Ring Binders,$104.58,9,0.8,-$172.56,12.61,High
40041,CA-2013-HD14785140-41600,2013/11/22,2013/11/25,Second Class,HD-147851406,Harold Dahlen,Home Office,02138,Cambridge,Massachusetts,United States,Eastern US,USCA,OFF-AR-5321,Office Supplies,Art,Newell 341,$17.12,4,0,$4.96,5.37,Critical
39834,CA-2013-HD14785140-41432,2013/6/7,2013/6/11,Standard Class,HD-147851406,Harold Dahlen,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-PA-6561,Office Supplies,Paper,Xerox 200,$25.92,5,0.2,$9.07,4.41,High
39833,CA-2013-HD14785140-41432,2013/6/7,2013/6/11,Standard Class,HD-147851406,Harold Dahlen,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-3085,Office Supplies,Binders,Aluminum Screw Posts,$18.31,4,0.7,-$12.21,2.6,High
39835,CA-2013-HD14785140-41432,2013/6/7,2013/6/11,Standard Class,HD-147851406,Harold Dahlen,Home Office,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-AR-3276,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,$8.02,3,0.2,$1.00,1.65,High
40886,CA-2012-HD14785140-41039,2012/5/10,2012/5/14,Standard Class,HD-147851402,Harold Dahlen,Home Office,60610,Chicago,Illinois,United States,Central US,USCA,OFF-PA-3507,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",$17.47,3,0.2,$5.68,1.4,High
39705,CA-2015-HE14800140-42194,2015/7/9,2015/7/13,Standard Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,OFF-AR-4796,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,$174.95,5,0,$45.49,20.09,Medium
41263,CA-2014-HE14800140-41979,2014/12/6,2014/12/11,Second Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,OFF-EN-2852,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",$109.69,7,0,$51.55,10.46,Medium
40228,CA-2015-HE14800140-42357,2015/12/19,2015/12/25,Standard Class,HE-148001402,Harold Engle,Corporate,53209,Milwaukee,Wisconsin,United States,Central US,USCA,FUR-FU-6300,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$99.95,5,0,$22.99,9.89,Medium
39472,CA-2014-HE14800140-41669,2014/1/30,2014/2/4,Standard Class,HE-148001402,Harold Engle,Corporate,60623,Chicago,Illinois,United States,Central US,USCA,OFF-PA-6498,Office Supplies,Paper,Xerox 1943,$156.51,4,0.2,$52.82,9.22,Medium
39702,CA-2015-HE14800140-42194,2015/7/9,2015/7/13,Standard Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,TEC-AC-5178,Technology,Accessories,Maxell 4.7GB DVD-R,$141.90,5,0,$58.18,8.65,Medium
39701,CA-2015-HE14800140-42194,2015/7/9,2015/7/13,Standard Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,FUR-FU-2864,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,$83.92,4,0,$5.87,6.28,Medium
39703,CA-2015-HE14800140-42194,2015/7/9,2015/7/13,Standard Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,FUR-FU-6300,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$39.98,2,0,$9.20,3.19,Medium
39704,CA-2015-HE14800140-42194,2015/7/9,2015/7/13,Standard Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,OFF-AR-5303,Office Supplies,Art,Newell 325,$28.91,7,0,$8.67,2.23,Medium
41261,CA-2014-HE14800140-41979,2014/12/6,2014/12/11,Second Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,FUR-FU-4110,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,$13.40,1,0,$6.43,1.96,Medium
40229,CA-2015-HE14800140-42357,2015/12/19,2015/12/25,Standard Class,HE-148001402,Harold Engle,Corporate,53209,Milwaukee,Wisconsin,United States,Central US,USCA,TEC-AC-5182,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$29.34,3,0,$10.86,1.82,Medium
41262,CA-2014-HE14800140-41979,2014/12/6,2014/12/11,Second Class,HE-148001406,Harold Engle,Corporate,19711,Newark,Delaware,United States,Eastern US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$4.98,1,0,$2.34,1.76,Medium
32177,CA-2015-HP14815140-42339,2015/12/1,2015/12/3,Second Class,HP-148151406,Harold Pawlan,Home Office,10024,New York City,New York,United States,Eastern US,USCA,FUR-CH-5749,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,242.90",5,0.1,$262.39,124.14,Critical
40853,CA-2013-HP14815140-41611,2013/12/3,2013/12/5,Second Class,HP-148151406,Harold Pawlan,Home Office,03301,Concord,New Hampshire,United States,Eastern US,USCA,OFF-PA-6489,Office Supplies,Paper,Xerox 1935,$184.66,7,0,$84.94,17.74,Medium
32176,CA-2015-HP14815140-42339,2015/12/1,2015/12/3,Second Class,HP-148151406,Harold Pawlan,Home Office,10024,New York City,New York,United States,Eastern US,USCA,OFF-BI-5093,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',$68.47,3,0.2,$23.11,14.2,Critical
32631,CA-2012-HP14815140-41034,2012/5/5,2012/5/9,Standard Class,HP-148151404,Harold Pawlan,Home Office,90049,Los Angeles,California,United States,Western US,USCA,OFF-BI-6409,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,$140.74,8,0.2,$52.78,12.51,Medium
40950,CA-2015-HP14815140-42028,2015/1/24,2015/1/28,Standard Class,HP-148151404,Harold Pawlan,Home Office,85705,Tucson,Arizona,United States,Western US,USCA,TEC-AC-5139,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,$95.98,2,0.2,$12.00,11.92,High
38439,CA-2012-HP14815140-41236,2012/11/23,2012/11/28,Standard Class,HP-148151408,Harold Pawlan,Home Office,23464,Virginia Beach,Virginia,United States,Southern US,USCA,FUR-FU-4230,Furniture,Furnishings,"Executive Impressions 14""",$111.15,5,0,$48.91,6.61,Medium
31311,US-2013-HP14815140-41600,2013/11/22,2013/11/26,Standard Class,HP-148151402,Harold Pawlan,Home Office,76106,Fort Worth,Texas,United States,Central US,USCA,OFF-AP-4610,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$68.81,5,0.8,-$123.86,4.43,Medium
31694,CA-2013-HP14815140-41578,2013/10/31,2013/11/4,Standard Class,HP-148151402,Harold Pawlan,Home Office,49201,Jackson,Michigan,United States,Central US,USCA,OFF-SU-2963,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$70.12,4,0,$21.04,3.87,Medium
40951,CA-2015-HP14815140-42028,2015/1/24,2015/1/28,Standard Class,HP-148151404,Harold Pawlan,Home Office,85705,Tucson,Arizona,United States,Western US,USCA,OFF-BI-6389,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,$4.94,2,0.7,-$3.62,1.76,High
31312,US-2013-HP14815140-41600,2013/11/22,2013/11/26,Standard Class,HP-148151402,Harold Pawlan,Home Office,76106,Fort Worth,Texas,United States,Central US,USCA,OFF-BI-6210,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$2.54,3,0.8,-$3.82,1.25,Medium
38198,US-2015-HR14830140-42210,2015/7/25,2015/7/25,Same Day,HR-148301404,Harold Ryan,Corporate,92646,Huntington Beach,California,United States,Western US,USCA,TEC-CO-4585,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$2,399.96",5,0.2,$839.99,630.05,High
33956,CA-2013-HR14830140-41632,2013/12/24,2013/12/28,Standard Class,HR-148301404,Harold Ryan,Corporate,85234,Gilbert,Arizona,United States,Western US,USCA,FUR-CH-5749,Furniture,Chairs,SAFCO Arco Folding Chair,$883.84,4,0.2,$99.43,72.45,High
39839,CA-2013-HR14830140-41630,2013/12/22,2013/12/23,First Class,HR-148301406,Harold Ryan,Corporate,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-CH-4556,Furniture,Chairs,Harbour Creations Steel Folding Chair,$422.63,7,0.3,$0.00,68.23,Critical
39095,CA-2015-HR14830140-42088,2015/3/25,2015/3/28,First Class,HR-148301406,Harold Ryan,Corporate,10035,New York City,New York,United States,Eastern US,USCA,TEC-PH-5823,Technology,Phones,Samsung Galaxy S4 Mini,$469.99,1,0,$136.30,46.56,High
32482,CA-2012-HR14830140-41236,2012/11/23,2012/11/29,Standard Class,HR-148301404,Harold Ryan,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-ST-3744,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",$485.88,6,0,$9.72,41.99,Low
32484,CA-2012-HR14830140-41236,2012/11/23,2012/11/29,Standard Class,HR-148301404,Harold Ryan,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-ST-5663,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$197.58,2,0,$53.35,18.44,Low
39096,CA-2015-HR14830140-42088,2015/3/25,2015/3/28,First Class,HR-148301406,Harold Ryan,Corporate,10035,New York City,New York,United States,Eastern US,USCA,FUR-CH-4404,Furniture,Chairs,Global Deluxe Steno Chair,$207.85,3,0.1,$2.31,14.66,High
39094,CA-2015-HR14830140-42088,2015/3/25,2015/3/28,First Class,HR-148301406,Harold Ryan,Corporate,10035,New York City,New York,United States,Eastern US,USCA,OFF-EN-2852,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",$47.01,3,0,$22.09,9.68,High
39838,CA-2013-HR14830140-41630,2013/12/22,2013/12/23,First Class,HR-148301406,Harold Ryan,Corporate,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-ST-6292,Office Supplies,Storage,"Tennsco Lockers, Sand",$33.57,2,0.2,$1.68,5.97,Critical
33861,CA-2013-HR14830140-41350,2013/3/17,2013/3/22,Second Class,HR-148301406,Harold Ryan,Corporate,10009,New York City,New York,United States,Eastern US,USCA,OFF-ST-6267,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",$33.82,2,0,$9.13,3.43,Medium
32483,CA-2012-HR14830140-41236,2012/11/23,2012/11/29,Standard Class,HR-148301404,Harold Ryan,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-PA-6584,Office Supplies,Paper,Xerox 220,$25.92,4,0,$12.44,2.42,Low
33860,CA-2013-HR14830140-41350,2013/3/17,2013/3/22,Second Class,HR-148301406,Harold Ryan,Corporate,10009,New York City,New York,United States,Eastern US,USCA,TEC-AC-4942,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,$15.02,1,0,$2.70,1.99,Medium
32481,CA-2012-HR14830140-41236,2012/11/23,2012/11/29,Standard Class,HR-148301404,Harold Ryan,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-BI-5584,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,$12.10,7,0.2,$4.23,1.8,Low
37402,CA-2013-HR14830140-41443,2013/6/18,2013/6/22,Standard Class,HR-148301408,Harold Ryan,Corporate,33178,Miami,Florida,United States,Southern US,USCA,OFF-AR-3970,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",$13.63,4,0.2,$3.58,1.07,High
40295,CA-2015-HG14845140-42084,2015/3/21,2015/3/21,Same Day,HG-148451402,Harry Greene,Consumer,77041,Houston,Texas,United States,Central US,USCA,OFF-PA-6468,Office Supplies,Paper,Xerox 1916,$274.06,7,0.2,$102.77,58.02,High
35117,CA-2015-HG14845140-42287,2015/10/10,2015/10/15,Standard Class,HG-148451406,Harry Greene,Consumer,10024,New York City,New York,United States,Eastern US,USCA,FUR-BO-5526,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$314.35,3,0.2,-$15.72,15.76,Medium
34187,CA-2012-HG14845140-41027,2012/4/28,2012/4/30,Second Class,HG-148451408,Harry Greene,Consumer,70601,Lake Charles,Louisiana,United States,Southern US,USCA,FUR-CH-4423,Furniture,Chairs,"Global Stack Chair without Arms, Black",$51.96,2,0,$12.99,7.56,Medium
